290.37,110.64,290.41,59.094,290.41,205.71
290.87,110.45,290.92,59.287,290.92,205.91
291.37,110.27,291.42,59.48,291.42,206.1
291.87,110.08,291.92,59.675,291.92,206.3
292.37,109.9,292.42,59.869,292.42,206.49
292.87,109.72,292.92,60.064,292.92,206.68
293.37,109.53,293.42,60.259,293.42,206.88
293.88,109.35,293.92,60.455,293.92,207.08
294.38,109.17,294.42,60.651,294.42,207.27
294.88,108.99,294.92,60.847,294.92,207.47
295.38,108.81,295.42,61.044,295.42,207.67
295.88,108.63,295.92,61.241,295.92,207.86
296.38,108.45,296.42,61.439,296.42,208.06
296.88,108.27,296.92,61.637,296.92,208.26
297.38,108.1,297.42,61.835,297.42,208.46
297.88,107.92,297.93,62.034,297.93,208.66
298.39,107.74,298.43,62.233,298.43,208.85
298.89,107.57,298.93,62.432,298.93,209.05
299.39,107.39,299.43,62.632,299.43,209.25
299.89,107.21,299.93,62.832,299.93,209.45
300.39,107.04,300.43,63.033,300.43,209.65
300.89,106.87,300.93,63.233,300.93,209.85
301.39,106.69,301.43,63.434,301.43,210.06
301.89,106.52,301.93,63.636,301.93,210.26
302.39,106.35,302.43,63.837,302.43,210.46
302.9,106.18,302.93,64.039,302.93,210.66
303.4,106.01,303.43,64.242,303.43,210.86
303.9,105.83,303.93,64.444,303.93,211.07
304.4,105.66,304.43,64.647,304.43,211.27
304.9,105.5,304.94,64.85,304.94,211.47
305.4,105.33,305.44,65.053,305.44,211.67
305.9,105.16,305.94,65.257,305.94,211.88
306.4,104.99,306.44,65.461,306.44,212.08
306.9,104.82,306.94,65.665,306.94,212.29
307.41,104.66,307.44,65.869,307.44,212.49
307.91,104.49,307.94,66.074,307.94,212.69
308.41,104.32,308.44,66.278,308.44,212.9
308.91,104.16,308.94,66.483,308.94,213.1
309.41,103.99,309.44,66.688,309.44,213.31
309.91,103.83,309.94,66.894,309.94,213.51
310.41,103.67,310.44,67.099,310.44,213.72
310.91,103.5,310.94,67.305,310.94,213.93
311.41,103.34,311.44,67.511,311.44,214.13
311.92,103.18,311.95,67.717,311.95,214.34
312.42,103.02,312.45,67.923,312.45,214.54
312.92,102.86,312.95,68.129,312.95,214.75
313.42,102.69,313.45,68.335,313.45,214.96
313.92,102.53,313.95,68.541,313.95,215.16
314.42,102.37,314.45,68.748,314.45,215.37
314.92,102.22,314.95,68.955,314.95,215.58
315.42,102.06,315.45,69.161,315.45,215.78
315.92,101.9,315.95,69.368,315.95,215.99
316.43,101.74,316.45,69.574,316.45,216.2
316.93,101.58,316.95,69.781,316.95,216.4
317.43,101.43,317.45,69.988,317.45,216.61
317.93,101.27,317.95,70.195,317.95,216.82
318.43,101.11,318.45,70.401,318.45,217.02
318.93,100.96,318.96,70.608,318.96,217.23
319.43,100.8,319.46,70.815,319.46,217.44
319.93,100.65,319.96,71.021,319.96,217.64
320.43,100.49,320.46,71.228,320.46,217.85
320.94,100.34,320.96,71.434,320.96,218.06
321.44,100.19,321.46,71.64,321.46,218.26
321.94,100.03,321.96,71.847,321.96,218.47
322.44,99.882,322.46,72.053,322.46,218.67
322.94,99.73,322.96,72.258,322.96,218.88
323.44,99.579,323.46,72.464,323.46,219.08
323.94,99.428,323.96,72.669,323.96,219.29
324.44,99.277,324.46,72.875,324.46,219.5
324.94,99.127,324.96,73.08,324.96,219.7
325.45,98.977,325.46,73.284,325.46,219.91
325.95,98.828,325.97,73.489,325.97,220.11
326.45,98.679,326.47,73.693,326.47,220.31
326.95,98.531,326.97,73.897,326.97,220.52
327.45,98.383,327.47,74.1,327.47,220.72
327.95,98.235,327.97,74.304,327.97,220.92
328.45,98.088,328.47,74.506,328.47,221.13
328.95,97.941,328.97,74.709,328.97,221.33
329.45,97.794,329.47,74.911,329.47,221.53
329.96,97.648,329.97,75.112,329.97,221.73
330.46,97.503,330.47,75.313,330.47,221.93
330.96,97.358,330.97,75.514,330.97,222.13
331.46,97.213,331.47,75.713,331.47,222.33
331.96,97.068,331.97,75.913,331.97,222.53
332.46,96.924,332.47,76.112,332.47,222.73
332.96,96.781,332.98,76.31,332.98,222.93
333.46,96.638,333.48,76.508,333.48,223.13
333.96,96.495,333.98,76.704,333.98,223.33
334.47,96.352,334.48,76.901,334.48,223.52
334.97,96.21,334.98,77.096,334.98,223.72
335.47,96.069,335.48,77.291,335.48,223.91
335.97,95.927,335.98,77.485,335.98,224.11
336.47,95.787,336.48,77.678,336.48,224.3
336.97,95.646,336.98,77.87,336.98,224.49
337.47,95.506,337.48,78.062,337.48,224.68
337.97,95.366,337.98,78.252,337.98,224.87
338.47,95.227,338.48,78.442,338.48,225.06
338.98,95.088,338.98,78.631,338.98,225.25
339.48,94.949,339.48,78.818,339.48,225.44
339.98,94.811,339.99,79.005,339.99,225.63
340.48,94.673,340.49,79.19,340.49,225.81
340.98,94.535,340.99,79.375,340.99,226
341.48,94.398,341.49,79.558,341.49,226.18
341.98,94.261,341.99,79.74,341.99,226.36
342.48,94.125,342.49,79.92,342.49,226.54
342.98,93.989,342.99,80.1,342.99,226.72
343.49,93.853,343.49,80.278,343.49,226.9
343.99,93.718,343.99,80.455,343.99,227.08
344.49,93.582,344.49,80.63,344.49,227.25
344.99,93.448,344.99,80.804,344.99,227.42
345.49,93.313,345.49,80.976,345.49,227.6
345.99,93.179,345.99,81.147,345.99,227.77
346.49,93.046,346.49,81.316,346.49,227.94
346.99,92.912,347,81.484,347,228.1
347.49,92.779,347.5,81.649,347.5,228.27
348,92.647,348,81.813,348,228.43
348.5,92.514,348.5,81.976,348.5,228.6
349,92.382,349,82.136,349,228.76
349.5,92.251,349.5,82.295,349.5,228.92
350,92.119,350,82.451,350,229.07
